"","Group","Species","Longitude","Latitude"
"3444","Birds","Basileuterus culicivorus",-52.240956,-22.598279
"3445","Birds","Camptostoma obsoletum",-52.240956,-22.598279
"3446","Birds","Cnemotriccus fuscatus",-52.240956,-22.598279
"3447","Birds","Euphonia chlorotica",-52.240956,-22.598279
"3448","Birds","Lathrotriccus euleri",-52.240956,-22.598279
"3449","Birds","Leptopogon amaurocephalus",-52.240956,-22.598279
"3450","Birds","Setophaga pitiayumi",-52.240956,-22.598279
"3451","Birds","Penelope superciliaris",-52.240956,-22.598279
"3452","Birds","Sirystes sibilator",-52.240956,-22.598279
"3453","Birds","Thamnophilus caerulescens",-52.240956,-22.598279
"3454","Birds","Trogon rufus",-52.240956,-22.598279
"3455","Birds","Trogon surrucura",-52.240956,-22.598279
"3456","Birds","Arremon flavirostris",-52.301726,-22.59622
"3457","Birds","Baryphthengus ruficapillus",-52.301726,-22.59622
"3458","Birds","Basileuterus culicivorus",-52.301726,-22.59622
"3459","Birds","Cacicus haemorrhous",-52.301726,-22.59622
"3460","Birds","Cissopis leverianus",-52.301726,-22.59622
"3461","Birds","Cnemotriccus fuscatus",-52.301726,-22.59622
"3462","Birds","Colaptes melanochloros",-52.301726,-22.59622
"3463","Birds","Patagioenas picazuro",-52.301726,-22.59622
"3464","Birds","Conirostrum speciosum",-52.301726,-22.59622
"3465","Birds","Dacnis cayana",-52.301726,-22.59622
"3466","Birds","Euphonia chlorotica",-52.301726,-22.59622
"3467","Birds","Habia rubica",-52.301726,-22.59622
"3468","Birds","Laniisoma elegans",-52.301726,-22.59622
"3469","Birds","Lathrotriccus euleri",-52.301726,-22.59622
"3470","Birds","Leptopogon amaurocephalus",-52.301726,-22.59622
"3471","Birds","Leptotila rufaxilla",-52.301726,-22.59622
"3472","Birds","Leptotila verreauxi",-52.301726,-22.59622
"3473","Birds","Megarynchus pitangua",-52.301726,-22.59622
"3474","Birds","Melanerpes flavifrons",-52.301726,-22.59622
"3475","Birds","Myiopagis caniceps",-52.301726,-22.59622
"3476","Birds","Setophaga pitiayumi",-52.301726,-22.59622
"3477","Birds","Penelope superciliaris",-52.301726,-22.59622
"3478","Birds","Piaya cayana",-52.301726,-22.59622
"3479","Birds","Procnias nudicollis",-52.301726,-22.59622
"3480","Birds","Ramphastos toco",-52.301726,-22.59622
"3481","Birds","Sirystes sibilator",-52.301726,-22.59622
"3482","Birds","Tersina viridis",-52.301726,-22.59622
"3483","Birds","Thamnophilus caerulescens",-52.301726,-22.59622
"3484","Birds","Tityra cayana",-52.301726,-22.59622
"3485","Birds","Trogon rufus",-52.301726,-22.59622
"3486","Birds","Trogon surrucura",-52.301726,-22.59622
"3487","Birds","Turdus leucomelas",-52.301726,-22.59622
"3488","Birds","Arremon flavirostris",-52.317916,-22.51377
"3489","Birds","Baryphthengus ruficapillus",-52.317916,-22.51377
"3490","Birds","Basileuterus culicivorus",-52.317916,-22.51377
"3491","Birds","Camptostoma obsoletum",-52.317916,-22.51377
"3492","Birds","Chiroxiphia caudata",-52.317916,-22.51377
"3493","Birds","Cnemotriccus fuscatus",-52.317916,-22.51377
"3494","Birds","Patagioenas picazuro",-52.317916,-22.51377
"3495","Birds","Lathrotriccus euleri",-52.317916,-22.51377
"3496","Birds","Leptopogon amaurocephalus",-52.317916,-22.51377
"3497","Birds","Leptotila verreauxi",-52.317916,-22.51377
"3498","Birds","Procnias nudicollis",-52.317916,-22.51377
"3499","Birds","Ramphastos toco",-52.317916,-22.51377
"3500","Birds","Sirystes sibilator",-52.317916,-22.51377
"3501","Birds","Thamnophilus caerulescens",-52.317916,-22.51377
"3502","Birds","Trogon rufus",-52.317916,-22.51377
"3503","Birds","Trogon surrucura",-52.317916,-22.51377
"3504","Birds","Arremon flavirostris",-52.291089,-22.548835
"3505","Birds","Baryphthengus ruficapillus",-52.291089,-22.548835
"3506","Birds","Basileuterus culicivorus",-52.291089,-22.548835
"3507","Birds","Cacicus haemorrhous",-52.291089,-22.548835
"3508","Birds","Camptostoma obsoletum",-52.291089,-22.548835
"3509","Birds","Celeus flavescens",-52.291089,-22.548835
"3510","Birds","Cnemotriccus fuscatus",-52.291089,-22.548835
"3511","Birds","Patagioenas picazuro",-52.291089,-22.548835
"3512","Birds","Cyclarhis gujanensis",-52.291089,-22.548835
"3513","Birds","Euphonia chlorotica",-52.291089,-22.548835
"3514","Birds","Lathrotriccus euleri",-52.291089,-22.548835
"3515","Birds","Leptotila verreauxi",-52.291089,-22.548835
"3516","Birds","Megarynchus pitangua",-52.291089,-22.548835
"3517","Birds","Procnias nudicollis",-52.291089,-22.548835
"3518","Birds","Sirystes sibilator",-52.291089,-22.548835
"3519","Birds","Thamnophilus caerulescens",-52.291089,-22.548835
"3520","Birds","Trogon surrucura",-52.291089,-22.548835
"3521","Birds","Arremon flavirostris",-52.274931,-22.52018
"3522","Birds","Baryphthengus ruficapillus",-52.274931,-22.52018
"3523","Birds","Cacicus haemorrhous",-52.274931,-22.52018
"3524","Birds","Camptostoma obsoletum",-52.274931,-22.52018
"3525","Birds","Celeus flavescens",-52.274931,-22.52018
"3526","Birds","Cnemotriccus fuscatus",-52.274931,-22.52018
"3527","Birds","Patagioenas picazuro",-52.274931,-22.52018
"3528","Birds","Euphonia chlorotica",-52.274931,-22.52018
"3529","Birds","Leptotila rufaxilla",-52.274931,-22.52018
"3530","Birds","Penelope superciliaris",-52.274931,-22.52018
"3531","Birds","Sirystes sibilator",-52.274931,-22.52018
"3532","Birds","Trogon rufus",-52.274931,-22.52018
"3533","Birds","Trogon surrucura",-52.274931,-22.52018
"3534","Birds","Baryphthengus ruficapillus",-52.357379,-22.562642
"3535","Birds","Cacicus haemorrhous",-52.357379,-22.562642
"3536","Birds","Celeus flavescens",-52.357379,-22.562642
"3537","Birds","Cnemotriccus fuscatus",-52.357379,-22.562642
"3538","Birds","Patagioenas picazuro",-52.357379,-22.562642
"3539","Birds","Lathrotriccus euleri",-52.357379,-22.562642
"3540","Birds","Leptotila verreauxi",-52.357379,-22.562642
"3541","Birds","Setophaga pitiayumi",-52.357379,-22.562642
"3542","Birds","Procnias nudicollis",-52.357379,-22.562642
"3543","Birds","Trogon surrucura",-52.357379,-22.562642
"3544","Birds","Baryphthengus ruficapillus",-52.30341,-22.53214
"3545","Birds","Basileuterus culicivorus",-52.30341,-22.53214
"3546","Birds","Cacicus haemorrhous",-52.30341,-22.53214
"3547","Birds","Celeus flavescens",-52.30341,-22.53214
"3548","Birds","Chiroxiphia caudata",-52.30341,-22.53214
"3549","Birds","Cnemotriccus fuscatus",-52.30341,-22.53214
"3550","Birds","Patagioenas picazuro",-52.30341,-22.53214
"3551","Birds","Conirostrum speciosum",-52.30341,-22.53214
"3552","Birds","Habia rubica",-52.30341,-22.53214
"3553","Birds","Lathrotriccus euleri",-52.30341,-22.53214
"3554","Birds","Melanerpes flavifrons",-52.30341,-22.53214
"3555","Birds","Penelope superciliaris",-52.30341,-22.53214
"3556","Birds","Procnias nudicollis",-52.30341,-22.53214
"3557","Birds","Schiffornis virescens",-52.30341,-22.53214
"3558","Birds","Sirystes sibilator",-52.30341,-22.53214
"3559","Birds","Thamnophilus caerulescens",-52.30341,-22.53214
"3560","Birds","Trogon surrucura",-52.30341,-22.53214
"3561","Birds","Turdus leucomelas",-52.30341,-22.53214
"3562","Birds","Baryphthengus ruficapillus",-52.382086,-22.409124
"3563","Birds","Basileuterus culicivorus",-52.382086,-22.409124
"3564","Birds","Celeus flavescens",-52.382086,-22.409124
"3565","Birds","Cnemotriccus fuscatus",-52.382086,-22.409124
"3566","Birds","Patagioenas picazuro",-52.382086,-22.409124
"3567","Birds","Habia rubica",-52.382086,-22.409124
"3568","Birds","Hylophilus poicilotis",-52.382086,-22.409124
"3569","Birds","Leptotila rufaxilla",-52.382086,-22.409124
"3570","Birds","Piaya cayana",-52.382086,-22.409124
"3571","Birds","Procnias nudicollis",-52.382086,-22.409124
"3572","Birds","Ramphastos toco",-52.382086,-22.409124
"3573","Birds","Schiffornis virescens",-52.382086,-22.409124
"3574","Birds","Thamnophilus caerulescens",-52.382086,-22.409124
"3575","Birds","Trogon surrucura",-52.382086,-22.409124
"3576","Birds","Arremon flavirostris",-52.311715,-22.613412
"3577","Birds","Baryphthengus ruficapillus",-52.311715,-22.613412
"3578","Birds","Basileuterus culicivorus",-52.311715,-22.613412
"3579","Birds","Cacicus haemorrhous",-52.311715,-22.613412
"3580","Birds","Camptostoma obsoletum",-52.311715,-22.613412
"3581","Birds","Chiroxiphia caudata",-52.311715,-22.613412
"3582","Birds","Cnemotriccus fuscatus",-52.311715,-22.613412
"3583","Birds","Patagioenas picazuro",-52.311715,-22.613412
"3584","Birds","Conirostrum speciosum",-52.311715,-22.613412
"3585","Birds","Euphonia chlorotica",-52.311715,-22.613412
"3586","Birds","Hemithraupis ruficapilla",-52.311715,-22.613412
"3587","Birds","Laniisoma elegans",-52.311715,-22.613412
"3588","Birds","Lathrotriccus euleri",-52.311715,-22.613412
"3589","Birds","Leptopogon amaurocephalus",-52.311715,-22.613412
"3590","Birds","Leptotila rufaxilla",-52.311715,-22.613412
"3591","Birds","Leptotila verreauxi",-52.311715,-22.613412
"3592","Birds","Myiarchus ferox",-52.311715,-22.613412
"3593","Birds","Myiarchus swainsoni",-52.311715,-22.613412
"3594","Birds","Myiodynastes maculatus",-52.311715,-22.613412
"3595","Birds","Myiopagis caniceps",-52.311715,-22.613412
"3596","Birds","Setophaga pitiayumi",-52.311715,-22.613412
"3597","Birds","Penelope superciliaris",-52.311715,-22.613412
"3598","Birds","Pitangus sulphuratus",-52.311715,-22.613412
"3599","Birds","Ramphastos toco",-52.311715,-22.613412
"3600","Birds","Schiffornis virescens",-52.311715,-22.613412
"3601","Birds","Sirystes sibilator",-52.311715,-22.613412
"3602","Birds","Thamnophilus caerulescens",-52.311715,-22.613412
"3603","Birds","Tolmomyias sulphurescens",-52.311715,-22.613412
"3604","Birds","Trogon rufus",-52.311715,-22.613412
"3605","Birds","Trogon surrucura",-52.311715,-22.613412
"3606","Birds","Turdus albicollis",-52.311715,-22.613412
"3607","Birds","Turdus leucomelas",-52.311715,-22.613412
"3608","Birds","Veniliornis spilogaster",-52.311715,-22.613412
"3609","Birds","Baryphthengus ruficapillus",-52.205939,-22.597474
"3610","Birds","Basileuterus culicivorus",-52.205939,-22.597474
"3611","Birds","Cacicus haemorrhous",-52.205939,-22.597474
"3612","Birds","Chiroxiphia caudata",-52.205939,-22.597474
"3613","Birds","Patagioenas picazuro",-52.205939,-22.597474
"3614","Birds","Conirostrum speciosum",-52.205939,-22.597474
"3615","Birds","Dacnis cayana",-52.205939,-22.597474
"3616","Birds","Hylophilus poicilotis",-52.205939,-22.597474
"3617","Birds","Lathrotriccus euleri",-52.205939,-22.597474
"3618","Birds","Leptopogon amaurocephalus",-52.205939,-22.597474
"3619","Birds","Megarynchus pitangua",-52.205939,-22.597474
"3620","Birds","Melanerpes flavifrons",-52.205939,-22.597474
"3621","Birds","Myiopagis caniceps",-52.205939,-22.597474
"3622","Birds","Piaya cayana",-52.205939,-22.597474
"3623","Birds","Procnias nudicollis",-52.205939,-22.597474
"3624","Birds","Ramphastos toco",-52.205939,-22.597474
"3625","Birds","Schiffornis virescens",-52.205939,-22.597474
"3626","Birds","Sirystes sibilator",-52.205939,-22.597474
"3627","Birds","Thamnophilus caerulescens",-52.205939,-22.597474
"3628","Birds","Tityra cayana",-52.205939,-22.597474
"3629","Birds","Trichothraupis melanops",-52.205939,-22.597474
"3630","Birds","Trogon surrucura",-52.205939,-22.597474
"3631","Birds","Turdus leucomelas",-52.205939,-22.597474
"3632","Birds","Attila rufus",-46.58926,-23.390619
"3633","Birds","Basileuterus culicivorus",-46.58926,-23.390619
"3634","Birds","Cacicus chrysopterus",-46.58926,-23.390619
"3635","Birds","Cacicus haemorrhous",-46.58926,-23.390619
"3636","Birds","Camptostoma obsoletum",-46.58926,-23.390619
"3637","Birds","Celeus flavescens",-46.58926,-23.390619
"3638","Birds","Chiroxiphia caudata",-46.58926,-23.390619
"3639","Birds","Chlorophonia cyanea",-46.58926,-23.390619
"3640","Birds","Coereba flaveola",-46.58926,-23.390619
"3641","Birds","Colaptes melanochloros",-46.58926,-23.390619
"3642","Birds","Cranioleuca pallida",-46.58926,-23.390619
"3643","Birds","Cyclarhis gujanensis",-46.58926,-23.390619
"3644","Birds","Dacnis cayana",-46.58926,-23.390619
"3645","Birds","Elaenia mesoleuca",-46.58926,-23.390619
"3646","Birds","Empidonomus varius",-46.58926,-23.390619
"3647","Birds","Euphonia chlorotica",-46.58926,-23.390619
"3648","Birds","Euphonia pectoralis",-46.58926,-23.390619
"3649","Birds","Euphonia violacea",-46.58926,-23.390619
"3650","Birds","Geothlypis aequinoctialis",-46.58926,-23.390619
"3651","Birds","Habia rubica",-46.58926,-23.390619
"3652","Birds","Hemithraupis ruficapilla",-46.58926,-23.390619
"3653","Birds","Hylophilus poicilotis",-46.58926,-23.390619
"3654","Birds","Ilicura militaris",-46.58926,-23.390619
"3655","Birds","Lathrotriccus euleri",-46.58926,-23.390619
"3656","Birds","Legatus leucophaius",-46.58926,-23.390619
"3657","Birds","Leptopogon amaurocephalus",-46.58926,-23.390619
"3658","Birds","Leptotila rufaxilla",-46.58926,-23.390619
"3659","Birds","Leptotila verreauxi",-46.58926,-23.390619
"3660","Birds","Megarynchus pitangua",-46.58926,-23.390619
"3661","Birds","Mionectes rufiventris",-46.58926,-23.390619
"3662","Birds","Myiarchus swainsoni",-46.58926,-23.390619
"3663","Birds","Myiodynastes maculatus",-46.58926,-23.390619
"3664","Birds","Orchesticus abeillei",-46.58926,-23.390619
"3665","Birds","Pachyramphus castaneus",-46.58926,-23.390619
"3666","Birds","Pachyramphus polychopterus",-46.58926,-23.390619
"3667","Birds","Pachyramphus validus",-46.58926,-23.390619
"3668","Birds","Patagioenas cayennensis",-46.58926,-23.390619
"3669","Birds","Patagioenas picazuro",-46.58926,-23.390619
"3670","Birds","Patagioenas plumbea",-46.58926,-23.390619
"3671","Birds","Penelope obscura",-46.58926,-23.390619
"3672","Birds","Piaya cayana",-46.58926,-23.390619
"3673","Birds","Picumnus cirratus",-46.58926,-23.390619
"3674","Birds","Pipraeidea melanonota",-46.58926,-23.390619
"3675","Birds","Pitangus sulphuratus",-46.58926,-23.390619
"3676","Birds","Ramphastos dicolorus",-46.58926,-23.390619
"3677","Birds","Saltator similis",-46.58926,-23.390619
"3678","Birds","Schiffornis virescens",-46.58926,-23.390619
"3679","Birds","Setophaga pitiayumi",-46.58926,-23.390619
"3680","Birds","Tachyphonus coronatus",-46.58926,-23.390619
"3681","Birds","Tangara desmaresti",-46.58926,-23.390619
"3682","Birds","Tangara seledon",-46.58926,-23.390619
"3683","Birds","Thamnophilus caerulescens",-46.58926,-23.390619
"3684","Birds","Tityra cayana",-46.58926,-23.390619
"3685","Birds","Tolmomyias sulphurescens",-46.58926,-23.390619
"3686","Birds","Trichothraupis melanops",-46.58926,-23.390619
"3687","Birds","Trogon surrucura",-46.58926,-23.390619
"3688","Birds","Turdus albicollis",-46.58926,-23.390619
"3689","Birds","Turdus amaurochalinus",-46.58926,-23.390619
"3690","Birds","Turdus flavipes",-46.58926,-23.390619
"3691","Birds","Turdus leucomelas",-46.58926,-23.390619
"3692","Birds","Turdus rufiventris",-46.58926,-23.390619
"3693","Birds","Turdus subalaris",-46.58926,-23.390619
"3694","Birds","Tyrannus melancholicus",-46.58926,-23.390619
"3695","Birds","Veniliornis spilogaster",-46.58926,-23.390619
"3696","Birds","Antilophia galeata",-47.543972,-22.396028
"3697","Birds","Basileuterus culicivorus",-47.543972,-22.396028
"3698","Birds","Myiothlypis flaveola",-47.543972,-22.396028
"3699","Birds","Camptostoma obsoletum",-47.543972,-22.396028
"3700","Birds","Caracara plancus",-47.543972,-22.396028
"3701","Birds","Coereba flaveola",-47.543972,-22.396028
"3702","Birds","Colaptes campestris",-47.543972,-22.396028
"3703","Birds","Colaptes melanochloros",-47.543972,-22.396028
"3704","Birds","Columbina talpacoti",-47.543972,-22.396028
"3705","Birds","Conirostrum speciosum",-47.543972,-22.396028
"3706","Birds","Coragyps atratus",-47.543972,-22.396028
"3707","Birds","Coryphospingus cucullatus",-47.543972,-22.396028
"3708","Birds","Crotophaga ani",-47.543972,-22.396028
"3709","Birds","Cyanocorax cristatellus",-47.543972,-22.396028
"3710","Birds","Cyclarhis gujanensis",-47.543972,-22.396028
"3711","Birds","Elaenia flavogaster",-47.543972,-22.396028
"3712","Birds","Elaenia mesoleuca",-47.543972,-22.396028
"3713","Birds","Empidonomus varius",-47.543972,-22.396028
"3714","Birds","Estrilda astrild",-47.543972,-22.396028
"3715","Birds","Euphonia chlorotica",-47.543972,-22.396028
"3716","Birds","Fluvicola nengeta",-47.543972,-22.396028
"3717","Birds","Geothlypis aequinoctialis",-47.543972,-22.396028
"3718","Birds","Guira guira",-47.543972,-22.396028
"3719","Birds","Gnorimopsar chopi",-47.543972,-22.396028
"3720","Birds","Hemithraupis guira",-47.543972,-22.396028
"3721","Birds","Hemithraupis ruficapilla",-47.543972,-22.396028
"3722","Birds","Megarynchus pitangua",-47.543972,-22.396028
"3723","Birds","Melanerpes candidus",-47.543972,-22.396028
"3724","Birds","Mimus saturninus",-47.543972,-22.396028
"3725","Birds","Myiarchus ferox",-47.543972,-22.396028
"3726","Birds","Myiarchus swainsoni",-47.543972,-22.396028
"3727","Birds","Myiarchus tyrannulus",-47.543972,-22.396028
"3728","Birds","Myiodynastes maculatus",-47.543972,-22.396028
"3729","Birds","Myiophobus fasciatus",-47.543972,-22.396028
"3730","Birds","Myiozetetes similis",-47.543972,-22.396028
"3731","Birds","Nemosia pileata",-47.543972,-22.396028
"3732","Birds","Patagioenas cayennensis",-47.543972,-22.396028
"3733","Birds","Patagioenas picazuro",-47.543972,-22.396028
"3734","Birds","Piaya cayana",-47.543972,-22.396028
"3735","Birds","Pitangus sulphuratus",-47.543972,-22.396028
"3736","Birds","Ramphastos toco",-47.543972,-22.396028
"3737","Birds","Saltator similis",-47.543972,-22.396028
"3738","Birds","Schistochlamys ruficapillus",-47.543972,-22.396028
"3739","Birds","Serpophaga subcristata",-47.543972,-22.396028
"3740","Birds","Sicalis flaveola",-47.543972,-22.396028
"3741","Birds","Sporophila caerulescens",-47.543972,-22.396028
"3742","Birds","Tangara cayana",-47.543972,-22.396028
"3743","Birds","Thamnophilus caerulescens",-47.543972,-22.396028
"3744","Birds","Thlypopsis sordida",-47.543972,-22.396028
"3745","Birds","Tolmomyias sulphurescens",-47.543972,-22.396028
"3746","Birds","Turdus amaurochalinus",-47.543972,-22.396028
"3747","Birds","Turdus flavipes",-47.543972,-22.396028
"3748","Birds","Turdus leucomelas",-47.543972,-22.396028
"3749","Birds","Turdus subalaris",-47.543972,-22.396028
"3750","Birds","Tyrannus melancholicus",-47.543972,-22.396028
"3751","Birds","Tyrannus savana",-47.543972,-22.396028
"3752","Birds","Veniliornis spilogaster",-47.543972,-22.396028
"3753","Birds","Volatinia jacarina",-47.543972,-22.396028
"3754","Birds","Xolmis cinereus",-47.543972,-22.396028
"3755","Birds","Zenaida auriculata",-47.543972,-22.396028
"3756","Birds","Zonotrichia capensis",-47.543972,-22.396028
"3757","Birds","Arremon flavirostris",-47.55,-22.416667
"3758","Birds","Myiothlypis flaveola",-47.55,-22.416667
"3759","Birds","Basileuterus culicivorus",-47.55,-22.416667
"3760","Birds","Camptostoma obsoletum",-47.55,-22.416667
"3761","Birds","Capsiempis flaveola",-47.55,-22.416667
"3762","Birds","Caracara plancus",-47.55,-22.416667
"3763","Birds","Chiroxiphia caudata",-47.55,-22.416667
"3764","Birds","Cnemotriccus fuscatus",-47.55,-22.416667
"3765","Birds","Coereba flaveola",-47.55,-22.416667
"3766","Birds","Colaptes campestris",-47.55,-22.416667
"3767","Birds","Colaptes melanochloros",-47.55,-22.416667
"3768","Birds","Colonia colonus",-47.55,-22.416667
"3769","Birds","Columbina talpacoti",-47.55,-22.416667
"3770","Birds","Conirostrum speciosum",-47.55,-22.416667
"3771","Birds","Coryphospingus cucullatus",-47.55,-22.416667
"3772","Birds","Cyanocorax cristatellus",-47.55,-22.416667
"3773","Birds","Cyclarhis gujanensis",-47.55,-22.416667
"3774","Birds","Dacnis cayana",-47.55,-22.416667
"3775","Birds","Elaenia flavogaster",-47.55,-22.416667
"3776","Birds","Elaenia mesoleuca",-47.55,-22.416667
"3777","Birds","Empidonomus varius",-47.55,-22.416667
"3778","Birds","Euphonia chlorotica",-47.55,-22.416667
"3779","Birds","Geothlypis aequinoctialis",-47.55,-22.416667
"3780","Birds","Habia rubica",-47.55,-22.416667
"3781","Birds","Hemithraupis ruficapilla",-47.55,-22.416667
"3782","Birds","Lathrotriccus euleri",-47.55,-22.416667
"3783","Birds","Leptopogon amaurocephalus",-47.55,-22.416667
"3784","Birds","Leptotila verreauxi",-47.55,-22.416667
"3785","Birds","Megarynchus pitangua",-47.55,-22.416667
"3786","Birds","Melanerpes candidus",-47.55,-22.416667
"3787","Birds","Myiarchus ferox",-47.55,-22.416667
"3788","Birds","Myiarchus swainsoni",-47.55,-22.416667
"3789","Birds","Myiarchus tyrannulus",-47.55,-22.416667
"3790","Birds","Myiodynastes maculatus",-47.55,-22.416667
"3791","Birds","Myiophobus fasciatus",-47.55,-22.416667
"3792","Birds","Myiozetetes similis",-47.55,-22.416667
"3793","Birds","Nemosia pileata",-47.55,-22.416667
"3794","Birds","Pachyramphus castaneus",-47.55,-22.416667
"3795","Birds","Pachyramphus polychopterus",-47.55,-22.416667
"3796","Birds","Setophaga pitiayumi",-47.55,-22.416667
"3797","Birds","Patagioenas cayennensis",-47.55,-22.416667
"3798","Birds","Patagioenas picazuro",-47.55,-22.416667
"3799","Birds","Phyllomyias fasciatus",-47.55,-22.416667
"3800","Birds","Piaya cayana",-47.55,-22.416667
"3801","Birds","Piranga flava",-47.55,-22.416667
"3802","Birds","Pitangus sulphuratus",-47.55,-22.416667
"3803","Birds","Ramphastos toco",-47.55,-22.416667
"3804","Birds","Saltator similis",-47.55,-22.416667
"3805","Birds","Schistochlamys ruficapillus",-47.55,-22.416667
"3806","Birds","Tachyphonus coronatus",-47.55,-22.416667
"3807","Birds","Tangara cayana",-47.55,-22.416667
"3808","Birds","Thamnophilus caerulescens",-47.55,-22.416667
"3809","Birds","Thlypopsis sordida",-47.55,-22.416667
"3810","Birds","Tityra cayana",-47.55,-22.416667
"3811","Birds","Tolmomyias sulphurescens",-47.55,-22.416667
"3812","Birds","Trichothraupis melanops",-47.55,-22.416667
"3813","Birds","Turdus amaurochalinus",-47.55,-22.416667
"3814","Birds","Turdus leucomelas",-47.55,-22.416667
"3815","Birds","Turdus rufiventris",-47.55,-22.416667
"3816","Birds","Tyrannus melancholicus",-47.55,-22.416667
"3817","Birds","Volatinia jacarina",-47.55,-22.416667
"3818","Birds","Zonotrichia capensis",-47.55,-22.416667
"3819","Birds","Aburria jacutinga",-47.083333,-24.166667
"3820","Birds","Arremon flavirostris",-47.083333,-24.166667
"3821","Birds","Attila rufus",-47.083333,-24.166667
"3822","Birds","Basileuterus culicivorus",-47.083333,-24.166667
"3823","Birds","Cacicus haemorrhous",-47.083333,-24.166667
"3824","Birds","Celeus flavescens",-47.083333,-24.166667
"3825","Birds","Chiroxiphia caudata",-47.083333,-24.166667
"3826","Birds","Coereba flaveola",-47.083333,-24.166667
"3827","Birds","Cyclarhis gujanensis",-47.083333,-24.166667
"3828","Birds","Elaenia flavogaster",-47.083333,-24.166667
"3829","Birds","Euphonia pectoralis",-47.083333,-24.166667
"3830","Birds","Euphonia violacea",-47.083333,-24.166667
"3831","Birds","Habia rubica",-47.083333,-24.166667
"3832","Birds","Haplospiza unicolor",-47.083333,-24.166667
"3833","Birds","Lathrotriccus euleri",-47.083333,-24.166667
"3834","Birds","Lipaugus lanioides",-47.083333,-24.166667
"3835","Birds","Megarynchus pitangua",-47.083333,-24.166667
"3836","Birds","Myiodynastes maculatus",-47.083333,-24.166667
"3837","Birds","Pachyramphus polychopterus",-47.083333,-24.166667
"3838","Birds","Patagioenas plumbea",-47.083333,-24.166667
"3839","Birds","Penelope obscura",-47.083333,-24.166667
"3840","Birds","Piaya cayana",-47.083333,-24.166667
"3841","Birds","Procnias nudicollis",-47.083333,-24.166667
"3842","Birds","Ramphastos dicolorus",-47.083333,-24.166667
"3843","Birds","Saltator fuliginosus",-47.083333,-24.166667
"3844","Birds","Schiffornis virescens",-47.083333,-24.166667
"3845","Birds","Selenidera maculirostris",-47.083333,-24.166667
"3846","Birds","Tachyphonus coronatus",-47.083333,-24.166667
"3847","Birds","Tangara cyanocephala",-47.083333,-24.166667
"3848","Birds","Tangara seledon",-47.083333,-24.166667
"3849","Birds","Tangara cyanoptera",-47.083333,-24.166667
"3850","Birds","Tolmomyias sulphurescens",-47.083333,-24.166667
"3851","Birds","Trogon viridis",-47.083333,-24.166667
"3852","Birds","Turdus albicollis",-47.083333,-24.166667
"3853","Birds","Turdus flavipes",-47.083333,-24.166667
"3854","Birds","Turdus rufiventris",-47.083333,-24.166667
"3855","Birds","Colaptes campestris",-46.733333,-22.95
"3856","Birds","Patagioenas picazuro",-46.733333,-22.95
"3857","Birds","Coragyps atratus",-46.733333,-22.95
"3858","Birds","Crotophaga ani",-46.733333,-22.95
"3859","Birds","Cyanocorax cristatellus",-46.733333,-22.95
"3860","Birds","Euphonia chlorotica",-46.733333,-22.95
"3861","Birds","Geothlypis aequinoctialis",-46.733333,-22.95
"3862","Birds","Guira guira",-46.733333,-22.95
"3863","Birds","Leptopogon amaurocephalus",-46.733333,-22.95
"3864","Birds","Sporophila caerulescens",-46.733333,-22.95
"3865","Birds","Tangara cayana",-46.733333,-22.95
"3866","Birds","Tyrannus melancholicus",-46.733333,-22.95
"3867","Birds","Coereba flaveola",-47.081111,-23.702222
"3868","Birds","Elaenia mesoleuca",-47.081111,-23.702222
"3869","Birds","Habia rubica",-47.081111,-23.702222
"3870","Birds","Leptopogon amaurocephalus",-47.081111,-23.702222
"3871","Birds","Piaya cayana",-47.081111,-23.702222
"3872","Birds","Pitangus sulphuratus",-47.081111,-23.702222
"3873","Birds","Procnias nudicollis",-47.081111,-23.702222
"3874","Birds","Saltator similis",-47.081111,-23.702222
"3875","Birds","Trichothraupis melanops",-47.081111,-23.702222
"3876","Birds","Trogon surrucura",-47.081111,-23.702222
"3877","Birds","Attila rufus",-47.081111,-23.702222
"3878","Birds","Mionectes rufiventris",-47.081111,-23.702222
"3879","Birds","Patagioenas plumbea",-47.081111,-23.702222
"3880","Birds","Turdus flavipes",-47.081111,-23.702222
"3881","Birds","Tachyphonus coronatus",-47.081111,-23.702222
"3882","Birds","Turdus rufiventris",-47.081111,-23.702222
"3883","Birds","Leptotila rufaxilla",-47.081111,-23.702222
"3884","Birds","Leptotila verreauxi",-47.081111,-23.702222
"3885","Birds","Pachyramphus polychopterus",-47.081111,-23.702222
"3886","Birds","Celeus flavescens",-47.081111,-23.702222
"3887","Birds","Veniliornis spilogaster",-47.081111,-23.702222
"3888","Birds","Cyclarhis gujanensis",-47.081111,-23.702222
"3889","Birds","Hylophilus poicilotis",-47.081111,-23.702222
"3890","Birds","Schiffornis virescens",-47.081111,-23.702222
"3891","Birds","Thamnophilus caerulescens",-47.081111,-23.702222
"3892","Birds","Lathrotriccus euleri",-47.081111,-23.702222
"3893","Birds","Tolmomyias sulphurescens",-47.081111,-23.702222
"3894","Birds","Turdus albicollis",-47.081111,-23.702222
"3895","Birds","Basileuterus culicivorus",-47.081111,-23.702222
"3896","Birds","Chiroxiphia caudata",-47.081111,-23.702222
"3897","Birds","Leptopogon amaurocephalus",-47.063055,-23.725555
